"File","CountDeclMethodPrivate","AvgLineCode","CountLine","MaxCyclomatic","CountDeclMethodDefault","AvgEssential","CountDeclClassVariable","SumCyclomaticStrict","AvgCyclomatic","AvgLine","CountDeclClassMethod","AvgLineComment","AvgCyclomaticModified","CountDeclFunction","CountLineComment","CountDeclClass","CountDeclMethod","SumCyclomaticModified","CountLineCodeDecl","CountDeclMethodProtected","CountDeclInstanceVariable","MaxCyclomaticStrict","CountDeclMethodPublic","CountLineCodeExe","SumCyclomatic","SumEssential","CountStmtDecl","CountLineCode","CountStmtExe","RatioCommentToCode","CountLineBlank","CountStmt","MaxCyclomaticModified","CountSemicolon","AvgLineBlank","CountDeclInstanceMethod","AvgCyclomaticStrict","PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","CountInput_Max","CountInput_Mean","CountInput_Min","CountOutput_Max","CountOutput_Mean","CountOutput_Min","CountPath_Max","CountPath_Mean","CountPath_Min","MaxNesting_Max","MaxNesting_Mean","MaxNesting_Min","COMM","ADEV","DDEV","Added_lines","Del_lines","OWN_LINE","OWN_COMMIT","MINOR_COMMIT","MINOR_LINE","MAJOR_COMMIT","MAJOR_LINE","HeuBug","HeuBugCount","RealBug","RealBugCount"
"contrib/analyzers/src/java/org/apache/lucene/analysis/br/BrazilianAnalyzer.java",0,3,141,1,0,1,1,8,1,7,0,3,1,8,60,1,8,8,46,0,2,1,8,34,8,8,27,67,12,0.9,14,39,1,30,0,8,1,58,2,0,7,1,3,1.25,1,6,3,2,1,1,1,3,0.272727272727273,0,0,0,0,0,0,0.723404255319149,0,0,3,0,1,"FALSE",0,"FALSE",0
"contrib/analyzers/src/java/org/apache/lucene/analysis/br/BrazilianStemFilter.java",0,7,75,4,0,2,0,8,2,9,0,1,2,3,29,1,3,6,17,0,3,6,3,16,6,6,16,36,11,0.81,10,27,4,20,0,3,3,44,3,0,2,1,4,3,2,11,6,3,4,2,1,2,1.2,0,0,0,0,0,0,0.653333333333333,0,0,3,0,1,"FALSE",0,"FALSE",0
"contrib/analyzers/src/java/org/apache/lucene/analysis/br/BrazilianStemmer.java",16,39,1021,122,0,12,0,321,13,50,0,8,13,19,174,1,19,240,34,1,5,122,2,496,240,232,35,762,634,0.23,86,669,122,429,3,19,17,75,1,0,0,1,9,3.73684210526316,1,15,4.21052631578947,1,1189,84.2631578947368,1,3,1.38095238095238,0,0,0,0,0,0,0.959843290891283,0,0,1,0,3,"FALSE",0,"FALSE",0
"contrib/analyzers/src/java/org/apache/lucene/analysis/cjk/CJKAnalyzer.java",0,3,88,1,0,1,1,3,1,8,0,5,1,3,47,1,3,3,20,0,1,1,3,11,3,3,12,28,3,1.68,13,15,1,11,0,3,1,33,2,0,3,1,2,1.33333333333333,1,3,3,3,1,1,1,6,1,0,0,0,0,0,0,0.602272727272727,0,0,3,0,1,"FALSE",0,"FALSE",0
"contrib/analyzers/src/java/org/apache/lucene/analysis/cjk/CJKTokenizer.java",0,51,243,21,0,10,2,26,11,78,0,18,11,2,89,1,2,22,21,0,7,25,2,88,22,19,21,117,62,0.76,37,83,21,60,9,2,13,55,3,0,1,1,9,5.5,2,13,7.5,2,177,89,1,6,4.5,0,0,0,0,0,0,0.921810699588477,0,0,2,0,1,"FALSE",0,"TRUE",1
"contrib/analyzers/src/java/org/apache/lucene/analysis/cn/ChineseAnalyzer.java",0,3,50,1,0,1,0,2,1,6,0,2,1,2,32,1,2,2,8,0,0,1,2,3,2,2,8,12,2,2.67,6,10,1,7,0,2,1,0,2,0,3,1,1,0.5,0,3,2,1,1,1,1,4,0.8,0,0,0,0,0,0,0.666666666666667,0,0,3,0,0,"FALSE",0,"FALSE",0
"contrib/analyzers/src/java/org/apache/lucene/analysis/cn/ChineseFilter.java",0,12,94,7,0,4,1,9,5,18,0,2,4,2,38,1,2,7,15,0,1,7,2,21,9,7,11,36,14,1.06,20,25,5,17,4,2,5,25,3,0,1,1,5,3.5,2,7,5.5,4,6,4,2,4,3.25,1,0,0,0,0,0,0.8,0,0,4,0,0,"FALSE",0,"FALSE",0
"contrib/analyzers/src/java/org/apache/lucene/analysis/cn/ChineseTokenizer.java",2,12,134,11,0,3,2,16,4,16,0,0,3,4,46,1,4,13,16,0,7,11,2,39,16,11,16,60,31,0.77,30,47,8,33,3,4,4,61,3,0,1,1,8,4.75,3,10,4.5,2,15,5,1,3,1.83333333333333,0,0,0,0,0,0,0.850746268656716,0,0,2,0,1,"FALSE",0,"FALSE",0
"contrib/analyzers/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java",0,6,142,5,0,1,1,10,2,10,0,3,2,6,51,1,6,10,44,0,1,5,6,41,10,6,25,75,19,0.68,16,44,5,33,0,6,2,41,2,0,6,1,3,1.5,1,5,3.16666666666667,2,6,1.83333333333333,1,2,0.888888888888889,0,0,0,0,0,0,0.78169014084507,0,0,3,0,1,"FALSE",0,"FALSE",0
"contrib/analyzers/src/java/org/apache/lucene/analysis/de/GermanAnalyzer.java",0,3,140,1,0,1,1,8,1,7,0,3,1,8,64,1,8,8,40,0,2,1,8,27,8,8,27,61,12,1.05,15,39,1,30,0,8,1,58,2,0,7,1,3,1.25,1,6,3,2,1,1,1,3,0.272727272727273,0,1,1,1,8,8,0.9,1,0,2,1,1,"FALSE",0,"FALSE",0
