"File","CountDeclMethodPrivate","AvgLineCode","CountLine","MaxCyclomatic","CountDeclMethodDefault","AvgEssential","CountDeclClassVariable","SumCyclomaticStrict","AvgCyclomatic","AvgLine","CountDeclClassMethod","AvgLineComment","AvgCyclomaticModified","CountDeclFunction","CountLineComment","CountDeclClass","CountDeclMethod","SumCyclomaticModified","CountLineCodeDecl","CountDeclMethodProtected","CountDeclInstanceVariable","MaxCyclomaticStrict","CountDeclMethodPublic","CountLineCodeExe","SumCyclomatic","SumEssential","CountStmtDecl","CountLineCode","CountStmtExe","RatioCommentToCode","CountLineBlank","CountStmt","MaxCyclomaticModified","CountSemicolon","AvgLineBlank","CountDeclInstanceMethod","AvgCyclomaticStrict","PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","CountInput_Max","CountInput_Mean","CountInput_Min","CountOutput_Max","CountOutput_Mean","CountOutput_Min","CountPath_Max","CountPath_Mean","CountPath_Min","MaxNesting_Max","MaxNesting_Mean","MaxNesting_Min","COMM","ADEV","DDEV","Added_lines","Del_lines","OWN_LINE","OWN_COMMIT","MINOR_COMMIT","MINOR_LINE","MAJOR_COMMIT","MAJOR_LINE","HeuBug","HeuBugCount","RealBug","RealBugCount"
"java/build/org/apache/derbyBuild/classlister.java",0,45,740,42,0,5,1,134,10,56,1,4,10,11,91,1,11,109,98,8,27,59,3,334,109,59,106,546,238,0.17,104,344,42,236,6,10,12,80,1,0,3,1,24,7.36363636363636,2,23,10.9090909090909,2,197416,18111.2727272727,1,8,3.85714285714286,0,2,2,2,18,9,0.975675675675676,0.5,0,1,2,2,"FALSE",0,"TRUE",1
"java/build/org/apache/derbyBuild/ClassSizeCrawler.java",3,52,318,17,0,1,0,34,8,56,1,3,8,4,70,1,4,33,56,0,4,18,1,145,33,4,60,231,89,0.3,25,149,17,118,3,3,9,43,1,0,1,1,7,5.25,4,28,13.5,4,3120,807.75,1,6,4.16666666666667,0,2,2,2,21,7,0.933962264150943,0.5,0,1,2,2,"FALSE",0,"FALSE",0
"java/build/org/apache/derbyBuild/eclipse/DerbyEclipsePlugin.java",2,13,187,3,0,1,12,5,2,18,1,2,2,3,79,1,3,5,36,0,3,3,1,67,5,3,34,86,23,0.92,24,57,3,51,3,2,2,57,1,0,2,1,16,9.33333333333333,3,9,6,4,3,1.66666666666667,1,1,0.666666666666667,0,1,1,1,6,5,0.967914438502674,1,0,1,1,1,"FALSE",0,"FALSE",0
"java/build/org/apache/derbyBuild/ErrorMessageGenerator.java",3,14,539,5,0,1,7,32,2,21,2,5,2,17,138,1,17,32,65,10,8,5,4,219,32,25,58,328,164,0.42,75,222,5,189,1,15,2,89,1,0,0,1,6,3,1,7,2.88235294117647,1,6,2.05882352941176,1,2,0.684210526315789,0,2,2,1,543,4,1,1,0,1,1,0,"FALSE",0,"TRUE",1
"java/build/org/apache/derbyBuild/javadoc/DiskLayoutTaglet.java",0,4,137,4,0,1,0,15,1,8,1,4,1,11,61,1,11,15,21,0,2,4,11,25,15,11,22,57,20,1.07,19,42,4,26,0,10,1,86,1,0,0,2,3,0.727272727272727,0,4,1.45454545454545,1,4,1.36363636363636,1,2,0.642857142857143,0,1,1,1,6,5,0.956204379562044,1,0,1,1,1,"FALSE",0,"FALSE",0
"java/build/org/apache/derbyBuild/javadoc/EndFormatTaglet.java",0,4,136,4,0,1,0,15,1,8,1,4,1,11,60,1,11,15,21,0,2,4,11,24,15,11,22,56,20,1.07,20,42,4,26,0,10,1,95,1,0,0,2,2,0.454545454545455,0,4,1.27272727272727,1,4,1.36363636363636,1,2,0.538461538461538,0,1,1,1,6,5,0.955882352941177,1,0,1,1,1,"FALSE",0,"FALSE",0
"java/build/org/apache/derbyBuild/javadoc/FormatIdTaglet.java",0,4,138,4,0,1,0,15,1,8,1,4,1,11,60,1,11,15,21,0,2,4,11,25,15,11,22,57,20,1.05,21,42,4,26,0,10,1,86,1,0,0,2,3,0.727272727272727,0,4,1.45454545454545,1,4,1.36363636363636,1,2,0.538461538461538,0,1,1,1,6,5,0.956521739130435,1,0,1,1,1,"FALSE",0,"FALSE",0
"java/build/org/apache/derbyBuild/javadoc/PurposeTaglet.java",0,4,139,4,0,1,0,15,1,8,1,4,1,11,61,1,11,15,21,0,2,4,11,25,15,11,22,57,20,1.07,21,42,4,26,0,10,1,86,1,0,0,2,3,0.727272727272727,0,4,1.45454545454545,1,4,1.36363636363636,1,2,0.538461538461538,0,1,1,1,6,5,0.956834532374101,1,0,1,1,1,"FALSE",0,"FALSE",0
"java/build/org/apache/derbyBuild/javadoc/UpgradeTaglet.java",0,4,137,4,0,1,0,15,1,8,1,4,1,11,60,1,11,15,21,0,2,4,11,25,15,11,22,57,20,1.05,20,42,4,26,0,10,1,86,1,0,0,2,3,0.727272727272727,0,4,1.45454545454545,1,4,1.36363636363636,1,2,0.538461538461538,0,1,1,1,6,5,0.956204379562044,1,0,1,1,1,"FALSE",0,"FALSE",0
"java/build/org/apache/derbyBuild/maintversion2props.java",0,19,60,3,0,1,0,3,3,19,1,0,3,1,23,1,1,3,10,0,0,3,1,13,3,1,10,25,8,0.92,12,18,3,14,0,0,3,0,1,0,0,1,1,1,1,7,7,7,3,3,3,1,1,1,1,1,1,6,5,0.9,1,0,2,1,0,"FALSE",0,"FALSE",0
