"File","CountDeclMethodPrivate","AvgLineCode","CountLine","MaxCyclomatic","CountDeclMethodDefault","AvgEssential","CountDeclClassVariable","SumCyclomaticStrict","AvgCyclomatic","AvgLine","CountDeclClassMethod","AvgLineComment","AvgCyclomaticModified","CountDeclFunction","CountLineComment","CountDeclClass","CountDeclMethod","SumCyclomaticModified","CountLineCodeDecl","CountDeclMethodProtected","CountDeclInstanceVariable","MaxCyclomaticStrict","CountDeclMethodPublic","CountLineCodeExe","SumCyclomatic","SumEssential","CountStmtDecl","CountLineCode","CountStmtExe","RatioCommentToCode","CountLineBlank","CountStmt","MaxCyclomaticModified","CountSemicolon","AvgLineBlank","CountDeclInstanceMethod","AvgCyclomaticStrict","PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","CountInput_Max","CountInput_Mean","CountInput_Min","CountOutput_Max","CountOutput_Mean","CountOutput_Min","CountPath_Max","CountPath_Mean","CountPath_Min","MaxNesting_Max","MaxNesting_Mean","MaxNesting_Min","COMM","ADEV","DDEV","Added_lines","Del_lines","OWN_LINE","OWN_COMMIT","MINOR_COMMIT","MINOR_LINE","MAJOR_COMMIT","MAJOR_LINE","HeuBug","HeuBugCount","RealBug","RealBugCount"
"maven/jruby-rake-plugin/src/main/java/org/jruby/maven/AbstractJRubyMojo.java",1,9,234,6,0,1,0,26,2,11,0,0,2,13,34,2,13,22,59,5,7,6,7,94,26,13,62,159,70,0.21,41,132,5,109,1,13,2,80,2,3,1,2,13,3.46153846153846,1,21,4.38461538461539,1,16,2.84615384615385,1,3,0.941176470588235,0,1,1,1,2,3,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"maven/jruby-rake-plugin/src/main/java/org/jruby/maven/GemMojo.java",0,7,16,2,0,1,0,2,2,7,0,0,2,1,3,1,1,2,5,0,0,2,1,4,2,1,5,11,3,0.27,2,8,2,5,0,1,2,0,4,0,0,1,1,1,1,1,1,1,2,2,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"maven/jruby-rake-plugin/src/main/java/org/jruby/maven/InstallGemsMojo.java",0,3,18,1,0,1,0,1,1,3,0,0,1,1,6,1,1,1,5,0,1,1,1,2,1,1,5,8,1,0.75,4,6,1,4,0,1,1,0,3,0,0,1,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"maven/jruby-rake-plugin/src/main/java/org/jruby/maven/IRBMojo.java",0,5,20,2,0,1,0,3,2,5,0,0,2,2,3,1,2,3,6,0,0,2,2,5,3,2,6,14,4,0.21,3,10,2,6,0,2,2,0,4,0,0,1,1,0.5,0,2,1.5,1,2,1.5,1,1,0.75,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"maven/jruby-rake-plugin/src/main/java/org/jruby/maven/JRubyMojo.java",0,3,23,1,0,1,0,2,1,3,0,0,1,2,6,1,2,2,8,1,1,1,1,4,2,2,8,12,2,0.5,5,10,1,7,0,2,1,50,3,2,0,1,4,2.5,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"maven/jruby-rake-plugin/src/main/java/org/jruby/maven/RakeMojo.java",0,27,63,5,0,1,0,5,5,27,0,0,5,1,16,1,1,5,19,0,4,5,1,25,5,1,19,41,17,0.39,6,36,5,30,0,1,5,0,3,0,0,1,4,4,4,13,13,13,8,8,8,2,2,2,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"src/org/jruby/anno/JavaMethodDescriptor.java",0,43,86,13,0,1,0,15,13,56,0,5,13,1,13,1,1,13,21,0,11,15,1,36,13,1,21,61,35,0.21,12,56,13,43,8,1,15,0,1,0,3,1,14,14,14,20,20,20,54,54,54,3,3,3,2,2,1,95,3,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"src/org/jruby/anno/JRubyMethod.java",0,1,74,1,12,1,0,12,1,4,0,3,1,12,48,1,12,12,22,0,0,1,0,0,12,12,20,23,0,2.09,3,20,1,19,0,12,1,0,0,0,2,0,5,2.58333333333333,1,1,1,1,1,1,1,0,0,0,7,7,2,44,9,1,0.857142857142857,0,1,2,0,"FALSE",0,"FALSE",0
"src/org/jruby/anno/RDoc.java",0,1,19,1,3,1,0,3,1,1,0,0,1,3,5,1,3,3,11,0,0,1,0,0,3,3,9,12,0,0.42,2,9,1,8,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,6,1,26,26,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"src/org/jruby/ast/AliasNode.java",0,3,79,1,0,1,0,5,1,5,0,2,1,5,45,1,5,5,13,0,2,1,5,7,5,5,13,26,7,1.73,8,20,1,14,0,5,1,60,2,0,4,1,5,3.6,1,4,1.8,1,1,1,1,2,0.25,0,1,1,1,2,2,0.481012658227848,1,0,4,1,1,"FALSE",0,"FALSE",0
"src/org/jruby/ast/AndNode.java",0,3,76,1,0,1,0,5,1,5,0,1,1,5,42,1,5,5,13,0,2,1,5,7,5,5,13,26,7,1.62,8,20,1,14,0,5,1,40,2,0,4,2,7,4.8,2,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0.513157894736842,0,0,4,0,2,"FALSE",0,"FALSE",0
"src/org/jruby/ast/ArgsCatNode.java",0,3,65,1,0,1,0,5,1,3,0,0,1,5,31,1,5,5,13,0,2,1,5,7,5,5,13,26,7,1.19,8,20,1,14,0,5,1,40,2,0,4,1,7,4.6,2,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0.646153846153846,0,0,4,0,3,"FALSE",0,"FALSE",0
"src/org/jruby/ast/ArgsNode.java",0,4,152,3,0,1,0,16,1,7,0,3,1,11,76,1,11,15,25,0,6,4,11,22,15,11,24,60,21,1.27,16,45,3,31,0,11,1,72,2,0,8,1,10,5.54545454545455,2,14,2.54545454545455,1,3,1.18181818181818,1,1,0.230769230769231,0,0,0,0,0,0,0.460526315789474,0,0,3,0,3,"FALSE",0,"FALSE",0
"src/org/jruby/ast/ArgsPushNode.java",0,3,62,1,0,1,0,5,1,3,0,0,1,5,28,1,5,5,13,0,2,1,5,7,5,5,13,26,7,1.08,8,20,1,14,0,5,1,60,2,0,4,1,6,4,1,4,1.8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"src/org/jruby/ast/ArgumentNode.java",0,3,66,1,0,1,0,5,1,3,0,0,1,5,32,1,5,5,13,0,1,1,5,6,5,5,13,25,6,1.28,9,19,1,13,0,5,1,40,2,0,4,2,10,3.6,0,3,1.4,1,1,1,1,0,0,0,1,1,1,1,1,0.96969696969697,1,0,1,1,1,"FALSE",0,"FALSE",0
"src/org/jruby/ast/ArrayNode.java",0,3,71,1,0,1,0,5,1,3,0,0,1,5,40,1,5,5,12,0,1,1,5,6,5,5,12,23,5,1.74,8,17,1,11,0,5,1,60,3,0,4,2,7,4.8,2,2,1.6,1,1,1,1,0,0,0,0,0,0,0,0,0.52112676056338,0,0,3,0,1,"FALSE",0,"FALSE",0
"src/org/jruby/ast/AssignableNode.java",0,3,69,1,0,1,0,4,1,5,0,2,1,4,44,1,4,4,10,0,1,1,4,4,4,4,10,19,4,2.32,6,14,1,9,0,4,1,50,2,8,3,2,37,14.25,0,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.797101449275362,0,0,3,0,0,"FALSE",0,"FALSE",0
"src/org/jruby/ast/AttrAssignNode.java",0,4,107,2,0,1,0,9,1,7,0,3,1,7,55,1,7,9,17,0,3,2,7,14,9,7,17,41,14,1.34,11,31,2,21,0,7,1,57,2,0,5,3,12,6.42857142857143,1,6,2.14285714285714,1,2,1.28571428571429,1,1,0.444444444444444,0,2,2,2,107,101,0.94392523364486,0.5,0,2,2,0,"FALSE",0,"FALSE",0
