"File","CountDeclMethodPrivate","AvgLineCode","CountLine","MaxCyclomatic","CountDeclMethodDefault","AvgEssential","CountDeclClassVariable","SumCyclomaticStrict","AvgCyclomatic","AvgLine","CountDeclClassMethod","AvgLineComment","AvgCyclomaticModified","CountDeclFunction","CountLineComment","CountDeclClass","CountDeclMethod","SumCyclomaticModified","CountLineCodeDecl","CountDeclMethodProtected","CountDeclInstanceVariable","MaxCyclomaticStrict","CountDeclMethodPublic","CountLineCodeExe","SumCyclomatic","SumEssential","CountStmtDecl","CountLineCode","CountStmtExe","RatioCommentToCode","CountLineBlank","CountStmt","MaxCyclomaticModified","CountSemicolon","AvgLineBlank","CountDeclInstanceMethod","AvgCyclomaticStrict","PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","CountInput_Max","CountInput_Mean","CountInput_Min","CountOutput_Max","CountOutput_Mean","CountOutput_Min","CountPath_Max","CountPath_Mean","CountPath_Min","MaxNesting_Max","MaxNesting_Mean","MaxNesting_Min","COMM","ADEV","DDEV","Added_lines","Del_lines","OWN_LINE","OWN_COMMIT","MINOR_COMMIT","MINOR_LINE","MAJOR_COMMIT","MAJOR_LINE","HeuBug","HeuBugCount","RealBug","RealBugCount"
"archetypes/quickstart/src/main/resources/archetype-resources/src/main/java/HomePage.java",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0,0,4,0,0,"FALSE",0,"FALSE",0
"archetypes/quickstart/src/main/resources/archetype-resources/src/main/java/WicketApplication.java",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483870967741935,0,0,3,0,1,"FALSE",0,"FALSE",0
"archetypes/quickstart/src/main/resources/archetype-resources/src/test/java/Start.java",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,37,9,0.921052631578947,1,0,2,1,1,"FALSE",0,"FALSE",0
"archetypes/quickstart/src/main/resources/archetype-resources/src/test/java/TestHomePage.java",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724137931034483,0,0,2,0,2,"FALSE",0,"FALSE",0
"testing/wicket-threadtest/src/main/java/org/apache/wicket/threadtest/App1Test1.java",0,9,49,1,0,1,0,1,1,19,1,7,1,1,26,1,1,1,11,0,0,1,1,6,1,1,10,17,1,1.53,6,11,1,9,3,0,1,0,1,0,2,1,0,0,0,4,4,4,1,1,1,1,0.25,0,1,1,1,0,3,0.755102040816326,1,0,4,1,2,"FALSE",0,"FALSE",0
"testing/wicket-threadtest/src/main/java/org/apache/wicket/threadtest/App1Test2.java",0,7,45,1,0,1,0,1,1,15,1,5,1,1,24,1,1,1,10,0,0,1,1,4,1,1,10,15,1,1.6,6,11,1,9,3,0,1,0,1,0,2,1,0,0,0,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0.822222222222222,0,0,3,0,1,"FALSE",0,"FALSE",0
"testing/wicket-threadtest/src/main/java/org/apache/wicket/threadtest/App1Test3.java",0,12,51,2,0,1,0,2,2,20,1,5,2,1,24,1,1,2,11,0,0,2,1,7,2,1,12,21,5,1.14,6,17,2,14,3,0,2,0,1,0,3,1,1,1,1,4,4,4,2,2,2,1,1,1,0,0,0,0,0,0.764705882352941,0,0,3,0,1,"FALSE",0,"FALSE",0
"testing/wicket-threadtest/src/main/java/org/apache/wicket/threadtest/App2Test1.java",0,7,53,1,0,1,0,1,1,22,1,9,1,1,28,1,1,1,10,0,0,1,1,4,1,1,10,15,1,1.87,10,11,1,9,6,0,1,0,1,0,2,1,0,0,0,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0.849056603773585,0,0,3,0,1,"FALSE",0,"FALSE",0
"testing/wicket-threadtest/src/main/java/org/apache/wicket/threadtest/apps/app1/Contact.java",0,5,180,4,0,1,1,20,1,8,0,3,1,14,67,1,14,17,26,0,5,7,14,27,17,17,24,89,20,0.75,24,44,4,26,0,14,1,79,1,0,0,2,7,3.14285714285714,0,6,1.5,1,4,1.21428571428571,1,2,0.294117647058824,0,0,0,0,0,0,0.727777777777778,0,0,2,0,1,"FALSE",0,"FALSE",0
"testing/wicket-threadtest/src/main/java/org/apache/wicket/threadtest/apps/app1/ContactDataProvider.java",0,3,77,1,0,1,1,5,1,7,0,3,1,5,41,1,5,5,11,1,0,1,4,5,5,5,11,27,4,1.52,9,15,1,9,0,5,1,100,1,0,5,2,2,1,0,4,2.2,0,1,1,1,0,0,0,0,0,0,0,0,0.649350649350649,0,0,3,0,1,"FALSE",0,"FALSE",0
