"File","CountDeclMethodPrivate","AvgLineCode","CountLine","MaxCyclomatic","CountDeclMethodDefault","AvgEssential","CountDeclClassVariable","SumCyclomaticStrict","AvgCyclomatic","AvgLine","CountDeclClassMethod","AvgLineComment","AvgCyclomaticModified","CountDeclFunction","CountLineComment","CountDeclClass","CountDeclMethod","SumCyclomaticModified","CountLineCodeDecl","CountDeclMethodProtected","CountDeclInstanceVariable","MaxCyclomaticStrict","CountDeclMethodPublic","CountLineCodeExe","SumCyclomatic","SumEssential","CountStmtDecl","CountLineCode","CountStmtExe","RatioCommentToCode","CountLineBlank","CountStmt","MaxCyclomaticModified","CountSemicolon","AvgLineBlank","CountDeclInstanceMethod","AvgCyclomaticStrict","PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","CountInput_Max","CountInput_Mean","CountInput_Min","CountOutput_Max","CountOutput_Mean","CountOutput_Min","CountPath_Max","CountPath_Mean","CountPath_Min","MaxNesting_Max","MaxNesting_Mean","MaxNesting_Min","COMM","ADEV","DDEV","Added_lines","Del_lines","OWN_LINE","OWN_COMMIT","MINOR_COMMIT","MINOR_LINE","MAJOR_COMMIT","MAJOR_LINE","HeuBug","HeuBugCount","RealBug","RealBugCount"
"ant/src/org/apache/hadoop/hive/ant/DistinctElementsClassPath.java",0,7,89,6,0,1,0,10,2,12,0,4,2,4,41,1,4,9,17,0,0,7,4,16,9,4,16,38,12,1.08,10,28,6,17,0,4,3,0,2,0,0,1,2,1.25,1,11,4,1,7,2.5,1,4,2.28571428571429,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"ant/src/org/apache/hadoop/hive/ant/GetVersionPref.java",0,5,94,5,0,1,0,9,2,7,0,1,2,5,39,1,5,9,19,0,2,5,5,14,9,5,18,41,11,0.95,14,29,5,20,0,5,2,40,2,0,0,1,3,1.6,1,7,2.2,1,8,2.4,1,1,0.428571428571429,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"ant/src/org/apache/hadoop/hive/ant/QTestGenTask.java",1,6,463,35,0,1,0,94,2,7,1,0,2,42,28,5,42,84,103,0,18,42,41,172,84,48,107,342,140,0.08,93,247,35,158,0,41,2,91,3,2,3,2,23,1.95238095238095,1,32,2.57142857142857,1,11015424,262273.166666667,1,4,0.458333333333333,0,1,1,1,11,9,0.431965442764579,1,0,3,1,4,"TRUE",1,"FALSE",0
"beeline/src/java/org/apache/hive/beeline/AbstractCommandHandler.java",0,6,104,5,0,2,0,15,2,6,0,0,2,7,25,1,7,12,27,0,5,7,7,25,12,11,22,62,21,0.4,17,43,5,29,0,7,2,65,1,1,1,2,6,2.28571428571429,1,9,2.57142857142857,1,5,1.71428571428571,1,8,1.5,0,1,1,1,15,37,0.855769230769231,1,0,2,1,0,"FALSE",0,"FALSE",0
"beeline/src/java/org/apache/hive/beeline/AbstractOutputFormat.java",0,3,49,2,3,1,0,5,1,3,0,0,1,4,25,1,4,5,8,0,0,2,1,8,5,4,8,16,6,1.56,8,14,2,11,0,4,1,0,1,2,2,2,1,1,1,6,1.5,0,2,1.25,1,1,0.5,0,1,1,1,15,37,0.7,1,0,2,1,0,"FALSE",0,"FALSE",0
"beeline/src/java/org/apache/hive/beeline/BeeLine.java",2,10,1709,20,76,2,11,280,3,13,9,2,3,97,290,1,97,257,265,2,18,23,17,772,257,149,273,1176,455,0.25,268,728,20,489,0,88,3,98,1,0,22,1,30,5.31958762886598,0,36,5.02061855670103,1,351,8.1340206185567,1,8,1,0,5,5,3,50,47,0.975424224692803,0.6,0,1,3,3,"FALSE",0,"FALSE",0
"beeline/src/java/org/apache/hive/beeline/BeeLineCommandCompletor.java",0,17,50,3,0,1,0,4,3,18,0,1,3,1,18,1,1,3,16,0,1,4,1,13,3,1,18,28,10,0.64,5,28,3,24,1,1,4,0,2,0,2,1,5,5,5,9,9,9,3,3,3,2,2,2,1,1,1,14,41,0.725490196078431,1,0,2,1,0,"FALSE",0,"FALSE",0
"beeline/src/java/org/apache/hive/beeline/BeeLineCompletor.java",0,8,56,3,1,2,0,8,2,9,0,1,2,2,29,1,2,4,7,0,1,7,1,10,4,4,7,21,6,1.38,6,13,3,8,0,2,4,0,1,0,2,2,5,3.5,2,6,4,2,3,2,1,2,1.5,0,1,1,1,15,37,0.736842105263158,1,0,2,1,0,"FALSE",0,"FALSE",0
"beeline/src/java/org/apache/hive/beeline/BeeLineOpts.java",0,4,435,4,1,1,6,82,1,4,0,0,1,63,29,1,63,79,134,0,27,5,62,154,79,68,130,321,101,0.09,85,231,4,151,0,63,1,97,1,0,2,2,8,2.04761904761905,0,11,1.82539682539683,1,5,1.28571428571429,1,2,0.230769230769231,0,3,3,3,38,37,0.919540229885057,0.333333333333333,0,1,3,3,"FALSE",0,"FALSE",0
"beeline/src/java/org/apache/hive/beeline/BeeLineSignalHandler.java",0,1,35,1,0,1,0,1,1,1,0,0,1,1,25,1,1,1,4,0,0,1,1,0,1,1,4,5,0,5,5,4,1,3,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,15,37,0.571428571428571,1,0,2,1,0,"FALSE",0,"FALSE",0
